structure_id,chain_id,sasa
AF-Q9UGL9-F1-model_v1,A,11374.72
AF-Q9UGM1-F1-model_v1,A,33401.56
AF-Q9UGM3-F1-model_v1,A,145037.84
AF-Q9UGM5-F1-model_v1,A,25639.34
AF-Q9UGM6-F1-model_v1,A,20952.0
AF-Q9UGN4-F1-model_v1,A,32106.37
AF-Q9UGN5-F1-model_v1,A,36686.82
AF-Q9UGP4-F1-model_v1,A,72848.85
AF-Q9UGP5-F1-model_v1,A,39080.17
AF-Q9UGP8-F1-model_v1,A,60276.1
AF-Q9UGQ2-F1-model_v1,A,14283.05
AF-Q9UGQ3-F1-model_v1,A,25636.22
AF-Q9UGR2-F1-model_v1,A,79592.41
AF-Q9UGT4-F1-model_v1,A,40042.17
AF-Q9UGU0-F1-model_v1,A,233245.72
AF-Q9UGU5-F1-model_v1,A,72650.63
AF-Q9UGV2-F1-model_v1,A,23506.73
AF-Q9UGY1-F1-model_v1,A,26301.48
AF-Q9UH03-F1-model_v1,A,25732.5
AF-Q9UH17-F1-model_v1,A,20593.95
AF-Q9UH36-F1-model_v1,A,25597.83
AF-Q9UH62-F1-model_v1,A,26543.49
AF-Q9UH64-F1-model_v1,A,10385.25
AF-Q9UH65-F1-model_v1,A,46887.84
AF-Q9UH73-F1-model_v1,A,52936.75
AF-Q9UH77-F1-model_v1,A,31015.29
AF-Q9UH90-F1-model_v1,A,60512.97
AF-Q9UH92-F1-model_v1,A,32676.06
AF-Q9UH99-F1-model_v1,A,72542.52
AF-Q9UHA2-F1-model_v1,A,7099.92
AF-Q9UHA3-F1-model_v1,A,15479.82
AF-Q9UHA4-F1-model_v1,A,7134.99
AF-Q9UHA7-F1-model_v1,A,9609.55
AF-Q9UHB4-F1-model_v1,A,28654.82
AF-Q9UHB6-F1-model_v1,A,97290.9
AF-Q9UHB7-F1-model_v1,A,134964.5
AF-Q9UHB9-F1-model_v1,A,45863.67
AF-Q9UHC1-F1-model_v1,A,146355.67
AF-Q9UHC3-F1-model_v1,A,37026.33
AF-Q9UHC6-F1-model_v1,A,73991.3
AF-Q9UHC7-F1-model_v1,A,47963.59
AF-Q9UHC9-F1-model_v1,A,65543.57
AF-Q9UHD0-F1-model_v1,A,10571.21
AF-Q9UHD1-F1-model_v1,A,26582.37
AF-Q9UHD2-F1-model_v1,A,40998.68
AF-Q9UHD4-F1-model_v1,A,20660.82
AF-Q9UHD8-F1-model_v1,A,57615.03
AF-Q9UHD9-F1-model_v1,A,60808.9
AF-Q9UHE5-F1-model_v1,A,13378.64
AF-Q9UHE8-F1-model_v1,A,27660.04
AF-Q9UHF0-F1-model_v1,A,15349.88
AF-Q9UHF1-F1-model_v1,A,25087.81
AF-Q9UHF3-F1-model_v1,A,13684.05
AF-Q9UHF4-F1-model_v1,A,56457.19
AF-Q9UHF5-F1-model_v1,A,16619.26
AF-Q9UHF7-F1-model_v1,A,145609.8
AF-Q9UHG0-F1-model_v1,A,52136.41
AF-Q9UHG2-F1-model_v1,A,30568.3
AF-Q9UHG3-F1-model_v1,A,25202.83
AF-Q9UHH9-F1-model_v1,A,27427.72
AF-Q9UHI5-F1-model_v1,A,30187.94
AF-Q9UHI6-F1-model_v1,A,71487.2
AF-Q9UHI7-F1-model_v1,A,30531.04
AF-Q9UHI8-F1-model_v1,A,67482.54
AF-Q9UHJ3-F1-model_v1,A,64825.98
AF-Q9UHJ6-F1-model_v1,A,21175.06
AF-Q9UHJ9-F1-model_v1,A,15366.57
AF-Q9UHK0-F1-model_v1,A,60645.56
AF-Q9UHK6-F1-model_v1,A,21434.53
AF-Q9UHL0-F1-model_v1,A,27460.66
AF-Q9UHL3-F1-model_v1,A,39234.21
AF-Q9UHL4-F1-model_v1,A,23375.18
AF-Q9UHL9-F1-model_v1,A,91660.28
AF-Q9UHM6-F1-model_v1,A,38413.39
AF-Q9UHN1-F1-model_v1,A,31585.95
AF-Q9UHN6-F1-model_v1,A,62074.73
AF-Q9UHP3-F1-model_v1,A,72384.99
AF-Q9UHP6-F1-model_v1,A,17272.94
AF-Q9UHP7-F1-model_v1,A,14941.29
AF-Q9UHP9-F1-model_v1,A,11699.96
AF-Q9UHQ1-F1-model_v1,A,24564.79
AF-Q9UHQ4-F1-model_v1,A,21320.23
AF-Q9UHQ7-F1-model_v1,A,12983.36
AF-Q9UHQ9-F1-model_v1,A,17274.32
AF-Q9UHR4-F1-model_v1,A,47735.68
AF-Q9UHR5-F1-model_v1,A,37323.85
AF-Q9UHR6-F1-model_v1,A,30757.3
AF-Q9UHT4-F1-model_v1,A,7790.64
AF-Q9UHU1-F1-model_v1,A,4501.85
AF-Q9UHV2-F1-model_v1,A,26369.04
AF-Q9UHV5-F1-model_v1,A,42546.16
AF-Q9UHV7-F1-model_v1,A,185172.74
AF-Q9UHV8-F1-model_v1,A,6825.41
AF-Q9UHV9-F1-model_v1,A,14112.89
AF-Q9UHW5-F1-model_v1,A,17010.79
AF-Q9UHW9-F1-model_v1,A,70620.67
AF-Q9UHX1-F1-model_v1,A,48840.61
AF-Q9UHX3-F1-model_v1,A,50519.11
AF-Q9UHY1-F1-model_v1,A,36896.01
AF-Q9UHY7-F1-model_v1,A,13011.8
AF-Q9UHY8-F1-model_v1,A,36361.21
AF-Q9UI08-F1-model_v1,A,43435.9
AF-Q9UI09-F1-model_v1,A,11994.21
AF-Q9UI10-F1-model_v1,A,38292.47
AF-Q9UI12-F1-model_v1,A,26752.57
AF-Q9UI14-F1-model_v1,A,15747.16
AF-Q9UI15-F1-model_v1,A,14735.23
AF-Q9UI17-F1-model_v1,A,38280.95
AF-Q9UI25-F1-model_v1,A,7900.85
AF-Q9UI26-F1-model_v1,A,45380.04
AF-Q9UI30-F1-model_v1,A,7721.7
AF-Q9UI32-F1-model_v1,A,34238.35
AF-Q9UI33-F1-model_v1,A,125887.42
AF-Q9UI36-F1-model_v1,A,84714.1
AF-Q9UI38-F1-model_v1,A,29301.51
AF-Q9UI40-F1-model_v1,A,50287.44
AF-Q9UI42-F1-model_v1,A,18733.4
AF-Q9UI43-F1-model_v1,A,16303.1
AF-Q9UI46-F1-model_v1,A,57735.18
AF-Q9UI47-F1-model_v1,A,51508.97
AF-Q9UI54-F1-model_v1,A,5911.1
AF-Q9UI72-F1-model_v1,A,8344.91
AF-Q9UI95-F1-model_v1,A,11800.32
AF-Q9UIA0-F1-model_v1,A,24201.29
AF-Q9UIA9-F1-model_v1,A,51570.37
AF-Q9UIB8-F1-model_v1,A,31963.26
AF-Q9UIC8-F1-model_v1,A,16943.28
AF-Q9UID3-F1-model_v1,A,52483.11
AF-Q9UID6-F1-model_v1,A,49364.4
AF-Q9UIE0-F1-model_v1,A,44459.83
AF-Q9UIF3-F1-model_v1,A,32706.44
AF-Q9UIF7-F1-model_v1,A,37878.82
AF-Q9UIF8-F1-model_v1,A,213181.99
AF-Q9UIF9-F1-model_v1,A,188382.73
AF-Q9UIG0-F1-model_v1,A,128326.22
AF-Q9UIG4-F1-model_v1,A,17284.87
AF-Q9UIG5-F1-model_v1,A,19596.88
AF-Q9UIG8-F1-model_v1,A,43238.41
AF-Q9UIH9-F1-model_v1,A,46394.74
AF-Q9UII2-F1-model_v1,A,12478.45
AF-Q9UII4-F1-model_v1,A,51634.03
AF-Q9UII5-F1-model_v1,A,64563.64
AF-Q9UII6-F1-model_v1,A,12185.81
AF-Q9UIJ5-F1-model_v1,A,26374.43
AF-Q9UIJ7-F1-model_v1,A,13093.65
AF-Q9UIK4-F1-model_v1,A,24207.03
AF-Q9UIK5-F1-model_v1,A,37684.17
AF-Q9UIL1-F1-model_v1,A,20258.23
AF-Q9UIL4-F1-model_v1,A,26024.05
AF-Q9UIL8-F1-model_v1,A,32313.93
AF-Q9UIM3-F1-model_v1,A,25552.09
AF-Q9UIQ6-F1-model_v1,A,53998.58
AF-Q9UIR0-F1-model_v1,A,25175.72
AF-Q9UIS9-F1-model_v1,A,67214.43
AF-Q9UIU6-F1-model_v1,A,88621.96
AF-Q9UIV1-F1-model_v1,A,14176.48
AF-Q9UIV8-F1-model_v1,A,18419.52
AF-Q9UIW0-F1-model_v1,A,32974.46
AF-Q9UIW2-F1-model_v1,A,100941.61
AF-Q9UIX4-F1-model_v1,A,37456.46
AF-Q9UIY3-F1-model_v1,A,18520.58
AF-Q9UJ04-F1-model_v1,A,42862.94
AF-Q9UJ14-F1-model_v1,A,35926.37
AF-Q9UJ37-F1-model_v1,A,22012.39
AF-Q9UJ41-F1-model_v1,A,38966.15
AF-Q9UJ42-F1-model_v1,A,23215.84
AF-Q9UJ55-F1-model_v1,A,142681.71
AF-Q9UJ68-F1-model_v1,A,14149.47
AF-Q9UJ70-F1-model_v1,A,15912.62
AF-Q9UJ71-F1-model_v1,A,27768.72
AF-Q9UJ72-F1-model_v1,A,15369.69
AF-Q9UJ78-F1-model_v1,A,72011.11
AF-Q9UJ83-F1-model_v1,A,24899.54
AF-Q9UJ90-F1-model_v1,A,16568.8
AF-Q9UJ94-F1-model_v1,A,15484.45
AF-Q9UJ96-F1-model_v1,A,34103.61
AF-Q9UJ98-F1-model_v1,A,84114.86
AF-Q9UJ99-F1-model_v1,A,65462.41
AF-Q9UJA2-F1-model_v1,A,26485.31
AF-Q9UJA3-F1-model_v1,A,56739.26
AF-Q9UJA5-F1-model_v1,A,37455.26
AF-Q9UJA9-F1-model_v1,A,26920.01
AF-Q9UJC3-F1-model_v1,A,68411.36
AF-Q9UJC5-F1-model_v1,A,7385.5
AF-Q9UJD0-F1-model_v1,A,29527.43
AF-Q9UJF2-F1-model_v1,A,105658.92
AF-Q9UJG1-F1-model_v1,A,17716.87
AF-Q9UJH8-F1-model_v1,A,18076.83
AF-Q9UJJ7-F1-model_v1,A,18585.05
AF-Q9UJJ9-F1-model_v1,A,26067.42
AF-Q9UJK0-F1-model_v1,A,24327.8
AF-Q9UJL9-F1-model_v1,A,52930.9
AF-Q9UJM3-F1-model_v1,A,60688.29
AF-Q9UJM8-F1-model_v1,A,15759.3
AF-Q9UJN7-F1-model_v1,A,31412.98
AF-Q9UJP4-F1-model_v1,A,33166.12
AF-Q9UJQ1-F1-model_v1,A,20254.44
AF-Q9UJQ4-F1-model_v1,A,121277.38
AF-Q9UJQ7-F1-model_v1,A,12352.75
AF-Q9UJS0-F1-model_v1,A,37649.79
AF-Q9UJT0-F1-model_v1,A,22088.56
AF-Q9UJT1-F1-model_v1,A,20274.55
AF-Q9UJT2-F1-model_v1,A,66291.62
AF-Q9UJT9-F1-model_v1,A,32167.96
AF-Q9UJU2-F1-model_v1,A,49306.82
AF-Q9UJU3-F1-model_v1,A,102390.38
AF-Q9UJU5-F1-model_v1,A,50650.99
AF-Q9UJU6-F1-model_v1,A,40559.08
AF-Q9UJV3-F1-model_v1,A,57488.01
AF-Q9UJV8-F1-model_v1,A,33142.53
AF-Q9UJV9-F1-model_v1,A,40207.04
AF-Q9UJW0-F1-model_v1,A,34586.44
AF-Q9UJW2-F1-model_v1,A,30424.43
AF-Q9UJW3-F1-model_v1,A,22568.97
AF-Q9UJW7-F1-model_v1,A,80939.11
AF-Q9UJW8-F1-model_v1,A,72154.16
AF-Q9UJW9-F1-model_v1,A,22699.04
AF-Q9UJX0-F1-model_v1,A,23743.44
AF-Q9UJX2-F1-model_v1,A,34186.76
AF-Q9UJX3-F1-model_v1,A,37624.89
AF-Q9UJX4-F1-model_v1,A,39814.33
AF-Q9UJX5-F1-model_v1,A,44888.85
AF-Q9UJX6-F1-model_v1,A,49618.69
AF-Q9UJY1-F1-model_v1,A,21873.63
AF-Q9UJY4-F1-model_v1,A,48953.65
AF-Q9UJY5-F1-model_v1,A,52265.81
AF-Q9UJZ1-F1-model_v1,A,30969.15
AF-Q9UK00-F1-model_v1,A,19057.52
AF-Q9UK05-F1-model_v1,A,33368.48
AF-Q9UK08-F1-model_v1,A,7704.13
AF-Q9UK10-F1-model_v1,A,62072.04
AF-Q9UK11-F1-model_v1,A,43482.59
AF-Q9UK12-F1-model_v1,A,40972.42
AF-Q9UK13-F1-model_v1,A,53847.24
AF-Q9UK17-F1-model_v1,A,59219.84
AF-Q9UK22-F1-model_v1,A,18464.65
AF-Q9UK23-F1-model_v1,A,34865.49
AF-Q9UK28-F1-model_v1,A,36890.07
AF-Q9UK32-F1-model_v1,A,42863.14
AF-Q9UK33-F1-model_v1,A,18168.3
AF-Q9UK39-F1-model_v1,A,28816.64
AF-Q9UK41-F1-model_v1,A,15512.82
AF-Q9UK45-F1-model_v1,A,8999.4
AF-Q9UK53-F1-model_v1,A,49577.0
AF-Q9UK55-F1-model_v1,A,26252.97
AF-Q9UK58-F1-model_v1,A,51578.72
AF-Q9UK59-F1-model_v1,A,36154.73
AF-Q9UK61-F1-model_v1,A,162563.59
AF-Q9UK73-F1-model_v1,A,29792.29
AF-Q9UK76-F1-model_v1,A,20385.92
AF-Q9UK80-F1-model_v1,A,48733.34
AF-Q9UK85-F1-model_v1,A,26228.64
AF-Q9UK96-F1-model_v1,A,55266.41
AF-Q9UK97-F1-model_v1,A,37983.22
AF-Q9UK99-F1-model_v1,A,27898.71
AF-Q9UKA1-F1-model_v1,A,53905.28
AF-Q9UKA2-F1-model_v1,A,32040.34
AF-Q9UKA4-F1-model_v1,A,219763.26
AF-Q9UKA8-F1-model_v1,A,25173.6
AF-Q9UKA9-F1-model_v1,A,38930.68
AF-Q9UKB1-F1-model_v1,A,35354.89
AF-Q9UKB3-F1-model_v1,A,22277.65
AF-Q9UKB5-F1-model_v1,A,53776.5
AF-Q9UKC9-F1-model_v1,A,21723.48
AF-Q9UKD1-F1-model_v1,A,56797.18
AF-Q9UKD2-F1-model_v1,A,16787.44
AF-Q9UKE5-F1-model_v1,A,125296.21
AF-Q9UKF2-F1-model_v1,A,52715.04
AF-Q9UKF5-F1-model_v1,A,57901.46
AF-Q9UKF6-F1-model_v1,A,34855.14
AF-Q9UKF7-F1-model_v1,A,23868.43
AF-Q9UKG1-F1-model_v1,A,53528.05
AF-Q9UKG4-F1-model_v1,A,37461.3
AF-Q9UKG9-F1-model_v1,A,25164.11
AF-Q9UKI2-F1-model_v1,A,31693.92
AF-Q9UKI3-F1-model_v1,A,9370.85
AF-Q9UKI8-F1-model_v1,A,63965.78
AF-Q9UKI9-F1-model_v1,A,48953.68
AF-Q9UKJ0-F1-model_v1,A,20053.15
AF-Q9UKJ1-F1-model_v1,A,31292.57
AF-Q9UKJ3-F1-model_v1,A,186939.02
AF-Q9UKJ5-F1-model_v1,A,12095.54
AF-Q9UKJ8-F1-model_v1,A,42561.89
AF-Q9UKK3-F1-model_v1,A,118847.03
AF-Q9UKK6-F1-model_v1,A,8879.54
AF-Q9UKK9-F1-model_v1,A,15014.8
AF-Q9UKL0-F1-model_v1,A,50588.0
AF-Q9UKL2-F1-model_v1,A,16516.89
AF-Q9UKL3-F1-model_v1,A,239210.55
AF-Q9UKL4-F1-model_v1,A,29014.3
AF-Q9UKL6-F1-model_v1,A,11847.08
AF-Q9UKM7-F1-model_v1,A,48106.06
AF-Q9UKM9-F1-model_v1,A,32345.19
AF-Q9UKN1-F1-model_v1,A,170625.27
AF-Q9UKN5-F1-model_v1,A,87666.74
AF-Q9UKN7-F1-model_v1,A,174498.83
AF-Q9UKN8-F1-model_v1,A,49267.68
AF-Q9UKP3-F1-model_v1,A,25555.99
AF-Q9UKP4-F1-model_v1,A,133402.3
AF-Q9UKP5-F1-model_v1,A,70455.94
AF-Q9UKP6-F1-model_v1,A,28379.48
AF-Q9UKQ2-F1-model_v1,A,51824.15
AF-Q9UKQ9-F1-model_v1,A,13579.25
AF-Q9UKR0-F1-model_v1,A,12708.78
AF-Q9UKR3-F1-model_v1,A,16730.05
AF-Q9UKR5-F1-model_v1,A,8626.57
AF-Q9UKR8-F1-model_v1,A,16213.95
AF-Q9UKS6-F1-model_v1,A,34498.9
AF-Q9UKS7-F1-model_v1,A,59628.09
AF-Q9UKT4-F1-model_v1,A,49822.17
AF-Q9UKT5-F1-model_v1,A,24161.56
AF-Q9UKT6-F1-model_v1,A,25147.83
AF-Q9UKT7-F1-model_v1,A,24000.27
AF-Q9UKT8-F1-model_v1,A,23829.95
AF-Q9UKT9-F1-model_v1,A,53760.93
AF-Q9UKU0-F1-model_v1,A,32093.87
AF-Q9UKU6-F1-model_v1,A,50711.83
AF-Q9UKU7-F1-model_v1,A,21012.91
AF-Q9UKU9-F1-model_v1,A,42567.27
AF-Q9UKV0-F1-model_v1,A,95666.93
AF-Q9UKV3-F1-model_v1,A,161586.98
AF-Q9UKV5-F1-model_v1,A,53703.31
AF-Q9UKV8-F1-model_v1,A,42641.31
AF-Q9UKW4-F1-model_v1,A,48492.52
AF-Q9UKW6-F1-model_v1,A,22247.48
AF-Q9UKX2-F1-model_v1,A,154686.02
AF-Q9UKX3-F1-model_v1,A,155776.09
AF-Q9UKX5-F1-model_v1,A,62009.19
AF-Q9UKX7-F1-model_v1,A,50043.36
AF-Q9UKY0-F1-model_v1,A,15365.14
AF-Q9UKY1-F1-model_v1,A,91138.72
AF-Q9UKY3-F1-model_v1,A,16231.07
AF-Q9UKY4-F1-model_v1,A,38392.71
AF-Q9UKY7-F1-model_v1,A,31157.26
AF-Q9UKZ1-F1-model_v1,A,36898.89
AF-Q9UKZ4-F1-model_v1,A,113386.48
AF-Q9UKZ9-F1-model_v1,A,26224.06
AF-Q9UL01-F1-model_v1,A,48447.86
AF-Q9UL03-F1-model_v1,A,72370.92
AF-Q9UL12-F1-model_v1,A,38592.39
AF-Q9UL15-F1-model_v1,A,25458.39
AF-Q9UL16-F1-model_v1,A,57347.25
AF-Q9UL17-F1-model_v1,A,57060.8
AF-Q9UL18-F1-model_v1,A,42771.19
AF-Q9UL19-F1-model_v1,A,12087.94
AF-Q9UL25-F1-model_v1,A,15208.08
AF-Q9UL26-F1-model_v1,A,12295.83
AF-Q9UL33-F1-model_v1,A,8467.07
AF-Q9UL36-F1-model_v1,A,191704.21
AF-Q9UL40-F1-model_v1,A,29240.9
AF-Q9UL41-F1-model_v1,A,39536.28
AF-Q9UL42-F1-model_v1,A,25287.06
AF-Q9UL45-F1-model_v1,A,19167.88
AF-Q9UL46-F1-model_v1,A,17119.61
AF-Q9UL49-F1-model_v1,A,61697.56
AF-Q9UL51-F1-model_v1,A,73936.35
AF-Q9UL52-F1-model_v1,A,23084.41
AF-Q9UL54-F1-model_v1,A,114955.5
AF-Q9UL58-F1-model_v1,A,54114.04
AF-Q9UL59-F1-model_v1,A,57594.69
AF-Q9UL62-F1-model_v1,A,79667.89
AF-Q9UL63-F1-model_v1,A,38380.04
AF-Q9UL68-F1-model_v1,A,137983.03
AF-Q9ULA0-F1-model_v1,A,23592.67
AF-Q9ULB1-F1-model_v1,A,87435.53
AF-Q9ULB4-F1-model_v1,A,61601.47
AF-Q9ULB5-F1-model_v1,A,61910.74
AF-Q9ULC0-F1-model_v1,A,33058.22
AF-Q9ULC3-F1-model_v1,A,16748.03
AF-Q9ULC4-F1-model_v1,A,9793.44
AF-Q9ULC5-F1-model_v1,A,31546.62
AF-Q9ULC6-F1-model_v1,A,29740.99
AF-Q9ULC8-F1-model_v1,A,81999.22
AF-Q9ULD0-F1-model_v1,A,48681.49
AF-Q9ULD2-F1-model_v1,A,154933.47
AF-Q9ULD4-F1-model_v1,A,115023.93
AF-Q9ULD5-F1-model_v1,A,89249.44
AF-Q9ULD6-F1-model_v1,A,71359.12
AF-Q9ULD8-F1-model_v1,A,96228.82
AF-Q9ULD9-F1-model_v1,A,188932.72
AF-Q9ULE0-F1-model_v1,A,102297.4
AF-Q9ULE3-F1-model_v1,A,94533.08
AF-Q9ULE4-F1-model_v1,A,117708.48
AF-Q9ULE6-F1-model_v1,A,45793.55
AF-Q9ULF5-F1-model_v1,A,84518.39
AF-Q9ULG1-F1-model_v1,A,135001.6
AF-Q9ULG3-F1-model_v1,A,41616.79
AF-Q9ULG6-F1-model_v1,A,85347.77
AF-Q9ULH0-F1-model_v1,A,143168.48
AF-Q9ULH1-F1-model_v1,A,95729.89
AF-Q9ULH4-F1-model_v1,A,67226.1
AF-Q9ULH7-F1-model_v1,A,133320.51
AF-Q9ULI0-F1-model_v1,A,138624.88
AF-Q9ULI1-F1-model_v1,A,90243.48
AF-Q9ULI2-F1-model_v1,A,23596.93
AF-Q9ULI3-F1-model_v1,A,160670.45
AF-Q9ULI4-F1-model_v1,A,199225.22
AF-Q9ULJ1-F1-model_v1,A,65292.33
AF-Q9ULJ3-F1-model_v1,A,119711.19
AF-Q9ULJ6-F1-model_v1,A,108094.76
AF-Q9ULJ7-F1-model_v1,A,92448.63
AF-Q9ULJ8-F1-model_v1,A,126431.91
AF-Q9ULK0-F1-model_v1,A,70801.55
AF-Q9ULK2-F1-model_v1,A,106003.37
AF-Q9ULK4-F1-model_v1,A,59805.7
AF-Q9ULK5-F1-model_v1,A,44199.58
AF-Q9ULK6-F1-model_v1,A,36471.33
AF-Q9ULL0-F1-model_v1,A,232458.32
AF-Q9ULL1-F1-model_v1,A,154504.73
AF-Q9ULL4-F1-model_v1,A,107344.82
AF-Q9ULL5-F1-model_v1,A,225564.24
AF-Q9ULL8-F1-model_v1,A,175938.16
AF-Q9ULM0-F1-model_v1,A,113506.13
AF-Q9ULM2-F1-model_v1,A,49579.94
AF-Q9ULM3-F1-model_v1,A,155649.93
AF-Q9ULM6-F1-model_v1,A,28771.14
AF-Q9ULN7-F1-model_v1,A,63202.84
AF-Q9ULP0-F1-model_v1,A,20789.51
AF-Q9ULP9-F1-model_v1,A,26200.25
AF-Q9ULQ0-F1-model_v1,A,56167.43
AF-Q9ULQ1-F1-model_v1,A,51894.99
AF-Q9ULR0-F1-model_v1,A,27465.0
AF-Q9ULR3-F1-model_v1,A,31519.28
AF-Q9ULR5-F1-model_v1,A,14206.37
AF-Q9ULS5-F1-model_v1,A,53303.84
AF-Q9ULS6-F1-model_v1,A,32420.69
AF-Q9ULT0-F1-model_v1,A,47990.55
AF-Q9ULT6-F1-model_v1,A,107916.77
AF-Q9ULT8-F1-model_v1,A,180198.35
AF-Q9ULU4-F1-model_v1,A,123946.41
AF-Q9ULU8-F1-model_v1,A,85331.74
AF-Q9ULV0-F1-model_v1,A,130037.38
AF-Q9ULV1-F1-model_v1,A,33532.47
AF-Q9ULV3-F1-model_v1,A,111266.92
AF-Q9ULV4-F1-model_v1,A,26090.64
AF-Q9ULV5-F1-model_v1,A,55688.55
AF-Q9ULV8-F1-model_v1,A,30196.67
AF-Q9ULW0-F1-model_v1,A,97905.24
AF-Q9ULW2-F1-model_v1,A,40721.77
AF-Q9ULW3-F1-model_v1,A,25903.92
AF-Q9ULW5-F1-model_v1,A,18164.49
AF-Q9ULW6-F1-model_v1,A,43856.33
AF-Q9ULW8-F1-model_v1,A,29390.07
AF-Q9ULX3-F1-model_v1,A,37147.19
AF-Q9ULX5-F1-model_v1,A,47504.02
AF-Q9ULX6-F1-model_v1,A,77314.22
AF-Q9ULX7-F1-model_v1,A,19545.67
AF-Q9ULX9-F1-model_v1,A,16557.59
AF-Q9ULY5-F1-model_v1,A,15778.0
AF-Q9ULZ0-F1-model_v1,A,16323.63
AF-Q9ULZ1-F1-model_v1,A,10272.44
AF-Q9ULZ2-F1-model_v1,A,22471.37
AF-Q9ULZ3-F1-model_v1,A,13435.41
AF-Q9ULZ9-F1-model_v1,A,42349.02
AF-Q9UM00-F1-model_v1,A,22013.39
AF-Q9UM01-F1-model_v1,A,26182.16
AF-Q9UM07-F1-model_v1,A,30177.65
AF-Q9UM11-F1-model_v1,A,33125.53
AF-Q9UM13-F1-model_v1,A,11506.72
AF-Q9UM19-F1-model_v1,A,11869.23
AF-Q9UM21-F1-model_v1,A,31348.14
AF-Q9UM22-F1-model_v1,A,16747.21
AF-Q9UM44-F1-model_v1,A,30326.93
AF-Q9UM47-F1-model_v1,A,176013.6
AF-Q9UM54-F1-model_v1,A,84389.16
AF-Q9UM63-F1-model_v1,A,50374.78
AF-Q9UM73-F1-model_v1,A,114147.55
AF-Q9UM82-F1-model_v1,A,48334.67
AF-Q9UMD9-F1-model_v1,A,167979.0
AF-Q9UMF0-F1-model_v1,A,60841.35
AF-Q9UMN6-F1-model_v1,A,166219.54
AF-Q9UMQ3-F1-model_v1,A,34072.9
AF-Q9UMQ6-F1-model_v1,A,40048.64
AF-Q9UMR2-F1-model_v1,A,27072.78
AF-Q9UMR3-F1-model_v1,A,42312.56
AF-Q9UMR5-F1-model_v1,A,16046.55
AF-Q9UMR7-F1-model_v1,A,19365.68
AF-Q9UMS0-F1-model_v1,A,20313.64
AF-Q9UMS4-F1-model_v1,A,29499.88
AF-Q9UMS5-F1-model_v1,A,66599.95
AF-Q9UMS6-F1-model_v1,A,131430.06
AF-Q9UMW8-F1-model_v1,A,23331.46
AF-Q9UMX0-F1-model_v1,A,56418.57
AF-Q9UMX1-F1-model_v1,A,30439.99
AF-Q9UMX2-F1-model_v1,A,18996.91
AF-Q9UMX3-F1-model_v1,A,14080.13
AF-Q9UMX5-F1-model_v1,A,14084.39
AF-Q9UMX6-F1-model_v1,A,13804.01
AF-Q9UMX9-F1-model_v1,A,31630.7
AF-Q9UMY1-F1-model_v1,A,31466.59
AF-Q9UMY4-F1-model_v1,A,11841.79
AF-Q9UMZ2-F1-model_v1,A,147921.97
AF-Q9UMZ3-F1-model_v1,A,143664.71
AF-Q9UN19-F1-model_v1,A,21097.93
AF-Q9UN30-F1-model_v1,A,36460.04
AF-Q9UN36-F1-model_v1,A,23214.58
AF-Q9UN37-F1-model_v1,A,26861.71
AF-Q9UN42-F1-model_v1,A,26450.71
AF-Q9UN66-F1-model_v1,A,56710.79
AF-Q9UN67-F1-model_v1,A,56504.42
AF-Q9UN70-F1-model_v1,A,75315.71
AF-Q9UN71-F1-model_v1,A,73118.9
AF-Q9UN72-F1-model_v1,A,75520.73
AF-Q9UN73-F1-model_v1,A,78420.73
AF-Q9UN74-F1-model_v1,A,78474.02
AF-Q9UN75-F1-model_v1,A,76324.52
AF-Q9UN76-F1-model_v1,A,29586.49
AF-Q9UN79-F1-model_v1,A,74926.67
AF-Q9UN81-F1-model_v1,A,31537.88
AF-Q9UN86-F1-model_v1,A,50351.44
AF-Q9UN88-F1-model_v1,A,58326.87
AF-Q9UNA0-F1-model_v1,A,63921.56
AF-Q9UNA1-F1-model_v1,A,62516.52
AF-Q9UNA3-F1-model_v1,A,19559.93
AF-Q9UNA4-F1-model_v1,A,65688.98
AF-Q9UND3-F1-model_v1,A,40458.84
AF-Q9UNE0-F1-model_v1,A,40254.3
AF-Q9UNE2-F1-model_v1,A,33053.41
AF-Q9UNE7-F1-model_v1,A,21206.95
AF-Q9UNF0-F1-model_v1,A,43014.55
AF-Q9UNF1-F1-model_v1,A,58528.46
AF-Q9UNG2-F1-model_v1,A,16600.64
AF-Q9UNH5-F1-model_v1,A,48154.08
AF-Q9UNH6-F1-model_v1,A,26477.35
AF-Q9UNH7-F1-model_v1,A,25784.43
AF-Q9UNI1-F1-model_v1,A,12707.3
AF-Q9UNI6-F1-model_v1,A,21375.44
AF-Q9UNK0-F1-model_v1,A,19824.32
AF-Q9UNK4-F1-model_v1,A,9376.19
AF-Q9UNK9-F1-model_v1,A,52018.07
AF-Q9UNL2-F1-model_v1,A,12670.53
AF-Q9UNL4-F1-model_v1,A,23395.97
AF-Q9UNM6-F1-model_v1,A,22612.46
AF-Q9UNN4-F1-model_v1,A,54646.24
AF-Q9UNN5-F1-model_v1,A,48278.98
AF-Q9UNN8-F1-model_v1,A,17102.86
AF-Q9UNP4-F1-model_v1,A,28081.18
AF-Q9UNP9-F1-model_v1,A,19158.07
AF-Q9UNQ0-F1-model_v1,A,36626.41
AF-Q9UNQ2-F1-model_v1,A,17611.26
AF-Q9UNS1-F1-model_v1,A,88363.36
